timestamp,fire_rune,water_rune,air_rune,earth_rune,mind_rune,body_rune,death_rune,nature_rune,chaos_rune,law_rune,cosmic_rune,blood_rune,soul_rune
1633723200,800176,920283,997887,630838,360887,35891,821607,642762,640869,280077,173268,1310650,247178
1633896000,1728599,897571,1533032,1246222,236618,34216,449761,254003,351083,300555,261735,1301320,590323
1633982400,1005951,706642,539455,1659866,421874,56703,880639,485610,682605,264515,290546,690260,80937
1634414400,1826662,1549155,920639,582789,222452,45182,914453,665545,235739,254568,148533,1058186,126879
1634500800,1334901,1236473,950851,617770,144627,22809,576135,819630,1082279,219310,385835,662160,356112
1635192000,1750018,809501,1163385,289611,503036,32807,660776,534866,889917,147605,188533,949952,318617
1635278400,2000907,894491,1521320,1079499,374315,57835,709281,445342,625165,221715,367678,986569,180388
1635364800,1626346,1348141,1192659,1250575,314850,109276,630175,894289,781728,239984,392372,562280,303143
1635451200,2035110,733006,853653,457882,256606,173900,590149,373688,431239,162183,352814,922297,98605
1635537600,5233151,11568841,7003539,1666604,241962,5458,710606,337241,646264,235941,156578,827830,79882
1635710400,1812971,691368,1122656,133045,265481,37131,942006,263150,847621,188131,207539,1271237,178988
1635969600,1868765,1271218,1305138,1047044,309216,25643,600385,732125,681979,260674,404691,870700,110862
1636056000,1791927,1194099,1215158,755057,407268,32202,590852,377830,796434,147936,159525,837214,144782
1636491600,1822503,975278,1367949,347115,264710,57767,941414,461395,590307,205133,210504,1743026,128067
1636664400,1445935,1282145,222169,298396,249963,19842,866981,197553,571247,129926,174807,1062817,65086
1636923600,1535496,1056820,2209441,881862,824409,41454,1118628,629126,893026,269814,354802,1167049,256829
1637010000,1879903,1163932,1068037,759288,237857,44897,743357,290065,780188,167720,291480,1208017,132314
1637096400,1097020,826070,536219,5190711,456868,86912,339282,467058,662029,192140,184506,1839564,91858
1637535600,855401,750822,441535,583012,276890,10492,513693,393220,496386,209383,425606,1480667,83297
1637614800,557011,3107525,630584,729624,216743,184570,561321,419445,347335,159356,317019,1128365,171029
1637701200,2020374,664093,1162024,561470,425336,40451,630888,526739,516938,176650,209947,1051165,91463
1638478800,1766389,847640,565321,779431,573194,38460,1131806,652532,590524,231512,222647,656787,127892
1638651600,472209,215536,352006,584852,146129,60620,311548,287418,65063,139161,99985,846912,129562
1638738000,4205017,3679404,3321307,714177,647856,36523,1023697,310757,773833,296675,173865,1493361,223109
1638824400,2345551,1358352,1207424,877811,386664,19743,597768,577468,512961,240472,231825,420069,149081
1639256400,1563280,749375,972797,1238310,199516,52866,1020736,589189,501341,162611,194786,800992,150874
1639429200,2255426,652302,649843,682624,350734,40649,484374,306993,471549,237079,182252,1155772,223048
1639515600,34417,61186,58932,7296,67726,5258,100161,37417,38411,14780,27894,43845,26509
1639774800,1672193,959591,2381955,687631,196149,254616,664003,364312,496378,150564,362907,819528,402870
1639861200,729417,938664,1097897,849110,254179,18266,515866,183137,328397,100192,161091,723515,245909
1640466000,1534670,972161,1874981,488605,316987,29855,250828,497519,446065,141795,177481,743115,105477
1640552400,3167934,1049659,1458609,599143,118175,32867,466571,487416,714590,129420,133053,433579,95625
1641160800,3322633,1696000,1643902,1521910,317754,75862,1021881,267553,637797,109454,209948,1231299,127622
1641330000,2688696,1861363,1051519,2770959,534450,102002,922417,211991,741255,299581,82979,1205656,260685
1641416400,2042836,1469523,1277858,1438938,201950,34896,959288,402466,1393729,200188,343922,1484650,877437
1641762000,2581011,1259434,1468674,327118,690072,51388,1004468,451058,1085199,253372,249892,1116789,429231
1642194000,2186330,2821646,1059679,692419,195792,30245,559969,344565,650447,156653,210457,885774,123211
1642366800,2772706,1724423,1599471,1376728,946188,44783,780615,413014,2051479,359759,127863,1566555,505942
1642712400,2163741,984398,1018937,1415310,472141,40187,660519,347024,1538297,165277,179260,760267,196302
1642885200,1859410,1683251,1060205,1339056,486125,81535,546725,246310,513798,195287,201266,1123789,106659
1643058000,956181,275658,1266641,802625,520947,42570,779842,315956,773553,199074,126598,791042,154845
1643403600,1325999,511247,1034002,303606,118396,25371,306360,135995,283024,71058,80830,698038,35717
1643490000,2845801,1373709,1835048,1134926,381082,28911,556473,316864,615380,202240,298464,827385,140945
1644094800,1743607,1368355,1030395,916637,525757,39250,405790,359614,686103,194049,198867,1087492,119420
1644544800,1638645,1247115,823001,764261,184032,19986,398520,343071,506000,141810,167571,834509,182539
1644872400,1372174,868868,876342,514473,721102,13387,305342,55080,257531,134801,176075,496028,79936
1645045200,1375347,866308,1397696,698835,640304,16945,514421,198290,501626,192528,217246,777008,224849
1645131600,1937313,530658,1135204,566141,502565,166091,565631,454871,441627,230043,143216,959116,201364
1645394400,3070092,1616025,2053264,614492,339681,74807,897039,439690,903839,295285,213670,939531,428788
1645822800,1534121,444379,411691,304458,117299,41125,349167,286377,496742,98821,89525,861943,181144
1645927200,1715221,626446,1079803,444981,380443,58579,569439,84753,728192,132725,160039,413590,186574
1646082000,1527723,1462698,1225250,540121,566084,15559,461865,278016,521631,167237,90305,640444,105394
1646427600,1843526,1165549,1186883,1027635,241361,519,527311,238921,525565,109092,43373,853691,136001
1646686800,2117695,1170691,740456,564824,444473,16895,317623,525626,622225,151495,192648,904914,91369
1647460800,2322408,1162125,1020871,521851,408821,81446,487237,357477,169395,156453,90447,657780,91938
1647892800,2106730,1042948,1183618,685454,258478,26549,464517,107983,439082,280683,154330,1081672,142609
1647979200,1225783,775441,838846,668300,296412,35985,642039,184648,531668,135710,96804,2133577,109681
1648065600,763518,873118,752764,486693,90084,14210,579152,496340,320440,200118,161676,1409070,165997
1648152000,1362543,569413,1389599,516401,335471,21307,510766,328658,497280,182302,186749,1346409,117737
1648238400,1140691,644152,1235591,771992,159375,52637,353019,308955,1002956,71289,134496,1344245,241192
1648324800,1497997,1586923,1365717,786530,220734,15176,285132,137065,962659,212133,240161,1390762,65172
1648411200,1982456,2210303,1426256,704918,1567574,32898,908865,485814,1241652,215200,234448,717419,188081
1648497600,1608634,854467,1031627,614838,399035,35067,498243,139774,430081,105325,152896,913990,126623
1648584000,1413813,1019498,900633,923036,192788,129185,648073,437540,397284,137001,76800,547477,454591
1648670400,1465688,1414420,975868,978215,422278,40991,618016,337329,420508,180628,87212,1427547,46035
1648756800,693756,3913045,4917424,3625802,164570,8514,469542,232802,490212,187066,84688,741569,188729
1648843200,1376266,1145517,1579103,864761,392397,8839,346570,252625,1018201,150765,183816,514413,114416
1648929600,2280157,1098045,1080421,1087825,354301,18015,628640,392658,461466,159153,196908,1034168,155990
1649016000,2355849,763661,1830532,1087463,518199,16263,559692,564600,923814,107233,242746,677521,230174
1649102400,1839941,1274054,1902063,950094,650501,33694,467196,446061,461493,197041,214020,1244850,138304
1649188800,1677481,624725,893803,1124039,239513,107471,416735,477639,436423,166331,357258,600124,190972
1649275200,2792549,950918,1259291,1444852,400877,20709,523170,257153,254479,224170,294049,740483,136376
1649361600,1535101,472091,928826,554439,240272,17478,684376,311667,580858,184530,160870,1036882,215493
1649448000,1199959,577490,1175444,910283,360461,84403,366824,388376,560237,243133,152710,1120271,141791
1649620800,2682271,1373222,1662183,746182,854849,38281,422186,405403,911720,75001,107405,669702,86130
1649707200,2505645,770849,1495010,459510,433953,8931,777409,432907,727144,191880,283915,514733,331948
1649793600,1296935,802371,923317,841089,273392,29293,887853,502983,819985,135120,109445,662946,175029
1649880000,892951,517015,741171,606342,425544,32427,500528,479341,265298,67172,242375,669225,256945
1649966400,976295,622755,771013,472659,326898,16093,684050,252017,476363,93774,238142,1070112,205406
1650052800,1761228,1204554,1780802,1083161,675116,80649,384627,374012,293455,145857,103481,651678,138350
1650139200,1518193,1045898,1571228,596854,529333,85245,783541,600066,856336,190860,232714,758590,242086
1650225600,2498177,521228,1855855,1763658,409374,16810,477558,154332,693336,140420,158495,984381,156928
1650312000,2387600,675198,1024122,1042037,635469,54613,529829,533917,1075324,246328,236042,711553,95865
1650398400,1467634,1497516,1159892,1834555,522833,54476,244673,366127,627388,212665,161018,685085,461826
1650571200,1526406,864456,1033586,517209,377635,33446,432670,234098,610079,136726,129593,524055,108268
1650657600,1600342,1131943,1752187,564008,349256,21110,592023,335940,713460,153597,119549,286184,66789
1650744000,1356545,748702,910790,658087,579365,31216,297112,675905,612992,195852,109619,1603378,58234
1650830400,1437612,1083265,1450452,539777,390794,67525,896295,688892,752267,129282,191803,1298149,201543
1650916800,2030306,754963,1325447,1082331,363897,17806,658631,160241,226577,116963,81638,1146000,557991
1651003200,1857630,1241554,1387600,726674,258370,97131,552007,490724,186195,152379,395347,944424,137741
1651089600,1913748,4452460,942466,647087,275365,38668,810652,327344,617866,256581,131666,917729,43533
1651176000,2177211,1752365,2775378,678691,457060,32749,626146,309786,639861,205405,119433,623232,144768
1651327200,1131464,665882,772547,545393,293843,11008,519907,246523,398072,107221,78955,259327,146382
1651348800,1753233,1236502,2284556,703700,552923,44199,163812,387546,577224,176070,93926,488731,141087
1651435200,1714054,3091490,2024611,706842,399813,50236,300577,402140,1087848,204002,110828,950637,107812
1651582800,1123639,1120363,710086,543923,307749,1999,257834,64840,197720,146669,49943,608324,120203
1651608000,2437464,1756950,1701520,867274,263707,35661,669147,561934,654356,206490,124497,417445,101568
1651694400,2731948,2497032,1063606,434191,411953,48868,477649,256929,667823,68015,154402,667988,197017
1651780800,1405824,1025388,1104915,480508,817611,142315,391233,218312,509447,176027,180167,581716,196563
1651867200,781418,1387721,667289,702380,235793,676786,377047,447839,301439,147787,230645,846997,106523
1652040000,2662199,1686648,2455822,1129873,1424086,43627,1203741,391987,729365,523887,146169,1481699,312149
1652126400,11603932,1465721,976072,548950,242044,28408,415536,442415,577651,195798,80720,1498059,1048989
1652212800,1687887,1019577,1220630,389691,144428,11021,775274,639213,689799,156008,126515,1381275,195838
1652299200,1529814,2233536,876375,467332,255573,41417,344080,387207,630247,123898,177451,1048090,142133
1652385600,1574471,838150,1091123,681683,244448,36952,845630,458737,268460,115409,254064,1252631,36128
1652472000,2012741,1005097,916812,489557,224101,27107,462691,410861,613198,225442,218679,734959,193269
1652558400,2044951,810502,1289132,938502,195674,26507,571518,258793,413388,119832,257708,740733,260276
1652644800,2286198,2019167,1534917,931217,872438,87205,407302,299186,522057,162025,233338,637951,236958
1652731200,1890967,1106990,1303515,848222,136967,29357,788077,470595,606251,195216,204219,633013,197674
1652817600,2268487,601540,2001443,938530,289733,19281,445280,277313,675061,216442,118406,1044484,153199
1652904000,1828438,1032277,1111130,593863,150038,57819,683398,425423,318444,137153,215773,1017449,147370
1652990400,1907502,1255206,1472004,840065,742954,18650,520756,762247,360707,272628,116414,762106,39675
1653076800,2121859,1302737,1319263,1155163,333170,49138,782142,338310,268815,189269,284126,918759,268769
1653595200,2096691,936225,1108645,439398,622967,98605,1111218,370006,348454,70797,109856,977753,335359
1653681600,1444208,1296373,842333,519360,282338,43805,537621,249564,861845,123117,121613,918747,216028
1653768000,2123654,586741,1082195,378506,363243,120878,412016,175258,402742,200902,167219,996954,220434
1653940800,1779679,2346433,1492407,759141,326880,97788,744649,413582,538414,185104,441927,1275781,171845
1654027200,1510794,1038113,820473,572295,542130,62091,351051,135554,955279,147085,128198,1159423,277336
1654113600,1723575,610628,928697,1290756,513060,25659,264316,349168,726323,159627,112773,780827,303008
1654372800,682794,507490,468905,401598,247116,28577,586150,517106,748794,221630,144527,958508,135610
1655150400,1582910,820065,1249564,933798,309653,85657,914965,467810,734707,99731,150233,683594,188046
1655409600,2215916,1390499,796472,1258197,254695,24268,273009,348109,236150,228311,171339,630820,205184
1655496000,2593604,340353,1011401,162771,231268,93413,521616,349433,380840,156875,137981,842822,208516
1655841600,2310252,1281451,1263361,739886,262147,59145,513781,292893,711134,189717,246491,1387694,253260
1656014400,1757974,1302004,760395,848957,435537,28943,264206,265297,360967,293737,165198,886121,209249
1656446400,2324449,1162679,698974,844467,280989,59460,446552,353954,689123,151153,562214,1417890,168501
1656532800,612570,646038,1377881,1111152,1005543,86460,343384,342554,506024,74195,245797,1147103,170726
1656964800,1077808,722108,693277,986349,818968,56945,720833,341001,642273,166356,343364,1301133,289378
1657051200,1282857,1463618,123635,279784,62873,48465,207303,145474,423834,88016,76920,1095851,261175
1657137600,1682771,908772,690105,354351,280961,60202,490520,435930,1105901,154213,354207,1034855,382047
1657224000,3279589,4119971,6841501,837309,936700,288265,968391,940190,866266,501927,478334,854174,49938
1657310400,1329117,863872,838847,806313,518452,33195,860483,575965,192862,202878,313352,1731577,136973
1661544000,3309241,717431,1197558,521723,441872,34584,1496944,687418,1264400,296108,188450,2174031,588205
1661983200,3333172,1536096,1237947,806878,226231,23932,601107,722284,732777,196613,105911,1786097,545277
1662062400,2667209,882407,963127,402743,303044,43589,1053561,379419,794729,203397,298830,2773767,395498
1662494400,1811798,1766981,1697943,370609,1076986,41504,574965,456793,505796,230791,220884,1645507,277850
1662926400,2796877,1711789,1199072,582488,260340,72416,849605,656298,1083258,280563,217815,1391923,445693
1663012800,1603594,1104595,1057800,433027,225552,64273,331356,263494,941767,98106,339509,795685,261121
1663099200,3589669,1414424,1948950,577365,933848,54336,616219,485087,1599910,223213,235294,1040160,484190
1663185600,1898467,1405019,1264829,992969,513877,52868,712544,671756,1114679,207298,201201,1617653,599576
1663272000,2179028,579324,2268367,465568,668228,62087,981123,581200,1838540,183327,173424,1145779,651424
1663358400,2274538,1032813,1171774,714929,908729,29513,615104,469924,1161629,312419,252552,1122194,314858
1663444800,2417226,1311712,1558396,733550,897798,89594,997939,838134,1255937,207850,242873,1655623,657891
1663531200,2033452,1411289,1374852,883688,703850,173496,1310913,569072,1199444,276936,155640,1309742,773340
1663617600,2064290,1181594,1376204,1365459,1034448,83576,834750,534724,1238315,76363,122829,1145591,479008
1663704000,3421746,1157885,1764293,731128,793166,24654,954208,963983,2168344,120875,154406,1995708,740598
1663790400,2553739,1083337,1080107,1133791,699354,28364,657847,968154,584993,75799,377279,1045129,810282
1663876800,787031,1362367,855684,617656,288534,33919,1226827,1152583,1494778,255138,348743,642509,231758
1664308800,1185178,1237824,2084386,1074325,268728,41565,1042230,1134173,907682,270038,240029,1162304,275288
1664395200,3199417,703018,987600,665889,445790,20489,590981,829183,849556,180456,218657,930888,534069
1664481600,2504887,1157421,1109186,1928905,353136,10342,982990,699918,1598914,313324,612277,1240443,583967
1664568000,3255689,1584830,2317646,912581,595370,43835,654933,460139,562034,260054,260885,1038961,390536
1664654400,695004,1082882,2001679,920614,523580,47040,736578,693877,952341,313888,208325,1771309,300669
1664913600,3332871,1073406,1650490,373397,409655,75719,774903,672898,1298683,142023,400996,1727646,841105
1665000000,2943592,711395,551349,543624,325197,45067,1068136,1935952,910075,135939,305403,1605749,325465
1665086400,2380497,2051782,1477515,1274030,456752,22052,352856,399297,1041332,104780,328437,612233,286151
1665518400,3493718,1294078,1277054,678800,442139,20143,480120,464612,638419,203310,245414,805686,366570
1665604800,2564861,1201881,1626029,916248,310501,69767,1062621,800608,594595,190619,544759,1339878,396892
1665691200,2646581,1208571,1560019,1267494,925419,45753,1162623,364876,694929,207232,179850,819895,547971
1665777600,2219376,1323073,1098819,930966,435679,15951,627253,759525,735616,193793,240772,1597086,644153
1665864000,2834665,2257784,1513762,1023237,286094,17601,1213553,678113,1405077,258190,192197,896364,185566
1665950400,2517283,1786169,2180145,346734,1373267,25278,1110717,790575,854637,277655,258804,1917124,690258
1666036800,2744138,1459849,1579648,903574,413658,22681,1029537,505187,1761683,99804,132265,1132211,314563
1666130400,2879585,948790,1857803,665915,225922,85061,533389,945202,1214373,353938,278334,1645764,213772
1666296000,3279827,1365141,1368876,906772,411105,16967,532362,797486,1095213,122224,269417,1461049,401635
1666468800,2803041,1315866,2442103,884200,1231803,234485,959690,847286,696552,254399,217477,1736361,347865
1666555200,2440225,1740571,1829807,1262442,486044,56665,674278,836180,915310,320204,278216,1611536,503814
1666641600,2057361,1518611,1352697,822049,1082812,28708,829334,1001351,677761,259146,208676,1034247,309242
