timestamp,fire_rune,water_rune,air_rune,earth_rune,mind_rune,body_rune,death_rune,nature_rune,chaos_rune,law_rune,cosmic_rune,blood_rune,soul_rune
1617998400,455037,395747,129679,283655,274350,8060,1684434,1106685,1865119,242905,1239010,1598231,508307
1618088400,443714,95604,99588,521073,13623,93736,1330225,450018,1819724,205810,402906,1199732,245766
1618171200,1795100,396150,621465,1165601,568043,14527,1478934,457739,1422914,373684,606599,1458063,370940
1618261200,1412062,272975,230383,111906,504009,16717,1727239,539213,935737,329206,285359,1143564,375302
1618347600,1144011,75436,240468,181764,436206,33806,1194271,327698,1127831,406579,212787,1078860,344287
1618430400,1483946,339911,126808,308329,266620,35151,1260424,448766,1220981,322263,347379,1218130,349731
1618516800,946392,93602,55676,90692,174319,1531,1213160,498230,933182,449790,407226,1442721,561246
1618603200,285689,119249,178290,455240,296148,19679,1129496,562831,1103151,406398,400532,1049587,547917
1618689600,329516,92168,161344,68333,148368,23905,1147900,322337,1529630,307218,280789,1087720,333068
1618776000,2107552,1242280,1241353,1211973,6672,91723,1454616,454952,1306239,666503,225237,1390963,431865
1618862400,404682,368053,182498,322074,436492,66585,1225867,477462,1542566,306001,122721,1004821,283320
1618948800,755192,272067,166370,138838,403918,158294,1074594,538144,1183415,286442,101642,1441676,320065
1619035200,736059,422437,473392,209587,323203,54655,1193458,409777,739568,399358,127368,1455276,322884
1619121600,552086,414055,90779,167430,303571,35175,954700,393215,1289402,350684,139265,998566,330064
1619208000,187200,720418,274010,105628,285802,18055,1152743,383465,1894193,237856,87512,864157,391340
1619316000,363827,1417199,106350,96149,365796,68262,1199831,288480,472842,281443,146798,1816358,393478
1619380800,697006,459555,424241,402562,681147,31203,1208634,592898,914932,304151,211806,1297439,588291
1619467200,398200,323434,492278,575913,1014308,41813,1028646,655454,1039182,417525,332792,949091,275638
1619553600,467217,266275,1311527,1295672,357042,39001,1318596,534452,1704655,291049,285051,1745906,305188
1619640000,776854,171916,157776,171812,284285,67288,1167488,628096,1155671,232268,178325,1558477,282017
1619726400,552475,92272,123909,265225,315605,18302,956840,223711,1564248,221811,230235,651801,233866
1619823600,280517,129091,230327,364526,896315,26330,847070,338834,1353809,238577,311614,1122353,295081
1619899200,305339,239940,162008,117610,259632,68196,1241090,417879,1512783,304306,195769,781543,486924
1619989200,2251412,103112,124680,326618,278924,48226,1480510,546653,1711596,153541,223356,1814107,670038
1620072000,2309120,489922,635374,431575,385564,15319,1627320,491282,1587897,378779,242676,1393130,383269
1620158400,509665,693186,191641,168512,207752,64293,1458284,372054,1409108,289552,169799,1430810,170804
1620244800,614979,443159,230892,1062047,520910,190072,1492923,509550,1384617,338205,388931,1259223,386989
1620331200,196492,79163,310041,60483,311013,39708,1142525,709547,1062749,242516,89951,1211925,307265
1620417600,521685,146611,263742,166508,384786,7231,1260754,529505,1213425,404876,361163,982426,370766
1620504000,415472,54269,83767,39572,261906,30999,897422,349910,1111056,236344,299257,1073084,426904
1620590400,598139,362889,181219,149414,424658,140099,1085489,528088,757668,276420,180030,906239,425988
1620676800,978256,636698,163897,372433,256055,14711,1300514,348485,1408472,162882,138685,1502962,288025
1620763200,602839,462051,305001,526478,434196,56459,1296296,582086,1126519,440454,298762,1664466,488079
1620849600,606754,33919,66867,56209,263164,38281,992708,537845,1038867,376054,313620,1083009,300558
1620936000,519683,411016,514773,321435,339177,57704,1031024,809335,1250604,334317,223695,926150,241356
1621022400,835780,597731,669108,73118,291887,54301,1092943,446037,1573635,312359,183362,1325387,496541
1621108800,1023909,162914,165343,517904,232038,62843,1262160,397860,1691073,252601,321884,1190276,357866
1621195200,202789,144312,192723,191518,701531,42606,1197758,263909,820105,204420,188542,924745,326429
1621281600,202789,144312,192723,191518,701531,42606,1197758,263909,820105,204420,188542,924745,326429
1621368000,1764373,1772608,1564903,1574088,473031,264918,1008815,600293,507048,374091,154501,1074388,417311
1621454400,1315134,484512,259691,217961,116215,39072,1046238,323651,984695,264180,234656,763005,330578
1631563200,789319,263335,384678,141978,64702,34603,755213,353832,964583,214987,391010,825865,246709
1631995200,858442,690739,745786,164331,106778,30788,988289,376783,996236,164580,210627,1054203,181723
1632427200,773054,833050,714412,263403,468619,84792,810028,243274,1057918,240388,279231,807218,174108
1632513600,1150829,1388884,668582,856499,331616,19169,808918,424680,991814,255926,317913,862895,313261
1633032000,224341,1896925,292840,500216,70009,4960,791009,349118,940404,210154,116344,676248,170670
1633118400,2486098,779569,371430,1042611,39276,39811,866095,471146,1030925,234720,231989,885610,547352
1633204800,531167,813458,1057602,503743,94346,36713,879914,320554,914465,238067,212394,1452570,321775
1633291200,1162271,1403108,1148233,601395,160712,21745,1016801,364913,995584,268842,178310,1783210,271400
1633550400,2399651,521283,728893,521418,339538,6521,823177,315116,510757,238148,223265,1296852,190761
1633723200,1898582,1130529,632940,498324,210759,19223,742471,414173,688366,347885,383214,816701,192200
1633896000,781265,351046,572609,350023,435898,32581,666102,342516,882607,167923,264168,658730,183019
1633982400,1147302,1397268,570041,765987,270218,68220,851099,389200,994248,415087,304516,1065586,227928
1634414400,916962,76557,598564,801169,138106,50553,1061184,505235,898069,264366,217576,1115566,846836
1634500800,1885922,289595,1168443,1008749,13033,47564,907758,319674,515015,238421,268217,925844,208120
1635192000,95119,25661,106535,237452,42030,30794,818658,356716,396508,342246,163851,988567,384706
1635278400,333140,83033,161753,86170,107981,14260,692960,160061,837118,167188,165466,1118597,138012
1635364800,363609,67828,484842,653163,166819,44134,673555,332424,996472,299187,221265,1133113,408138
1635451200,285473,255426,67976,386672,128499,25048,578139,364013,887709,197191,118699,773791,480928
1635537600,928894,323322,108841,323462,369021,39044,570258,370050,645790,227844,365294,1357863,328700
1635710400,821065,219668,470352,634433,263305,20170,718588,379770,787581,271308,281660,718468,226616
1635969600,1297950,435772,440484,535855,662536,22568,695096,225345,726705,256279,112151,876581,267202
1636056000,736713,477756,406517,190609,123810,37899,866057,303611,885711,390561,175503,1271219,237730
1636491600,272691,54843,87502,468744,37336,20526,719075,420935,864499,183761,161491,725853,402524
1636664400,223591,44426,424843,318707,88518,20894,579744,267962,788984,223430,109942,753451,113207
1636923600,1340831,116236,176649,80576,51400,626,912604,256521,706477,306736,242909,1072572,217993
1637010000,1127855,192725,232979,147472,107116,43022,682257,335927,567200,225784,160359,637352,277714
1637096400,912207,716451,755876,187873,124067,3930,583625,232482,851269,273790,200335,1004800,287318
1637535600,794546,390359,728324,93039,39363,36492,796345,459215,721631,225344,219948,608397,267349
1637614800,1283828,105517,1048738,185341,69929,24461,684199,431455,715298,309130,179643,772690,305551
1637701200,1587323,132346,809093,78883,145475,17086,777611,289854,829867,290968,242756,703543,208217
1638478800,555232,242741,289956,101567,62151,28,610523,177212,676466,141748,174097,1116590,202483
1638651600,591490,337365,316949,71034,54071,2206,301089,137090,499050,124892,83826,280390,84654
1638738000,1185281,273775,460814,99541,36079,27618,658083,220067,868489,152237,254915,698091,237018
1638824400,2520989,633746,788538,307272,48222,48291,647951,266982,807475,245105,144453,950507,247112
1639256400,767344,747222,1622605,216983,267412,2576,699478,159707,875705,220084,122014,774537,230900
1639429200,319085,245592,516442,134374,25616,6374,756391,174155,509736,321258,82142,602873,138384
1639515600,114363,3877,282133,4904,670,73,54882,93948,223726,42216,19023,54316,11742
1639774800,856726,817964,298302,10423,111625,1133,665248,228423,815897,247576,152729,711202,194333
1639861200,1054950,248971,339108,52471,167488,32490,508722,125099,868454,134847,50620,581033,157598
1640466000,915439,63258,36302,60709,117715,1613,473040,137643,351375,143197,98571,641167,95411
1640552400,643108,364669,423172,120859,50200,42995,649971,163625,386650,240805,57163,797753,120688
1641160800,244684,95953,201968,68718,188673,18236,820975,236061,1012454,233079,117034,847132,249497
1641330000,421137,92996,223347,211531,253170,14364,591848,317099,1254084,257089,193781,939294,349825
1641416400,599465,361981,348976,226244,423017,13225,743007,334482,352823,231439,200535,1221472,362505
1641762000,536676,600112,154568,295823,213561,4208,836673,357118,822108,197516,126849,911595,430770
1642194000,360876,93794,376086,191108,224607,7411,910211,256323,555964,214898,75432,880403,310890
1642366800,573326,182734,314820,258294,115393,26439,913058,293115,642563,249978,148142,1255666,315290
1642712400,338325,408176,252675,254359,94212,11116,699165,251364,499727,235351,97441,531435,356683
1642885200,368837,245644,184897,246426,137530,47612,661771,181188,744145,255335,125089,868796,295594
1643058000,222341,54648,174021,134287,239881,3878,574397,255034,1286834,168927,135835,480830,204449
1643403600,452909,368583,252455,770214,73589,60555,718792,257851,656882,287499,185571,808765,369367
1643490000,282526,394322,31750,143932,59540,34493,682406,321145,541348,210345,86172,820777,203588
1644094800,374362,126059,324584,234968,104748,33690,837791,166903,1050385,203852,90707,776573,302919
1644544800,305287,145453,148328,483135,23844,24261,503029,175158,503716,222918,108304,1037152,143274
1644872400,300716,30903,201637,369668,30720,10740,684162,267077,835689,258668,120132,679934,301432
1645045200,251353,318748,56522,553208,38589,34802,478911,280489,687873,282036,119137,499419,204316
1645131600,181772,170533,273581,410963,94727,47804,629314,204306,504010,202672,92207,610055,145889
1645394400,370379,119872,120703,1136398,240952,172470,935471,376832,938280,250120,189776,606797,327977
1645822800,470592,340446,276614,178489,107885,6738,485677,286705,591067,169411,134411,711507,175007
1645927200,224122,347769,548370,523002,88064,22701,542493,169822,605426,181878,109688,752836,193938
1646082000,380135,13585,105387,75273,69626,62290,468260,154485,439642,175102,63828,329971,147184
1646427600,198555,137328,57625,102729,88738,31138,546088,160312,376583,148512,202096,655848,272535
1646686800,111719,39541,124562,51496,112588,14061,443528,167603,924775,135246,89746,491544,125841
1647460800,145664,178863,329490,339899,533113,13361,560292,142622,481217,158911,108570,1309214,233805
1647892800,172187,121247,205424,115756,56887,10721,528351,226399,608901,265419,108210,1120551,368903
1647979200,619258,326085,322527,96207,182886,14680,538474,176466,505296,183729,90513,896784,702449
1648065600,247499,186672,1007860,414940,143793,58839,515275,194257,670187,158881,154713,600015,215479
1648152000,222362,220667,103134,17421,23509,16631,590567,205055,495951,145373,77937,749783,154092
1648238400,228799,231798,126208,217093,228246,0,641246,329566,545206,254344,117727,647612,173972
1648324800,344022,191366,228548,95338,220527,57884,578063,176287,606471,113815,113817,903256,106769
1648411200,353564,361906,166322,62084,82436,46330,601866,139614,748829,125633,110818,597666,152998
1648497600,426870,146166,199666,219078,212090,60633,669116,265057,1064857,257561,195269,777418,208719
1648584000,263961,212253,164826,211753,149485,40609,641739,194023,872584,232679,64661,1005254,252937
1648670400,198029,134297,190033,149222,240511,56457,613634,220212,853675,273880,126928,645052,227213
1648756800,3896028,133468,92481,259174,179620,64363,1060547,190556,1022518,223799,113904,626758,248341
1648843200,112546,143592,236355,52165,103183,50612,557857,184643,579147,191252,66760,920653,361968
1648929600,112079,56051,285645,83842,151605,39573,562928,220499,678895,191004,116019,642904,315763
1649016000,469482,1622553,889909,200139,193350,49648,754361,214989,666983,199910,33956,757235,256931
1649102400,448907,850082,770095,437678,265000,46175,609650,296764,566572,212599,89482,626523,425533
1649188800,633447,737596,373453,65230,344117,34348,467199,215080,502186,224720,52503,597209,181894
1649275200,161394,1779118,408061,397299,1372906,64823,655725,226903,968945,119685,56418,512863,239185
1649361600,265440,818842,286739,223371,158648,45532,436554,236977,625789,201600,106874,409528,159152
1649448000,900182,421491,233489,425567,222753,68176,629955,409235,636004,297830,169770,621282,140226
1649620800,246060,145487,143716,352744,82706,21266,649484,146061,776755,175096,231942,668310,126313
1649707200,168450,35310,432170,1217037,198176,16402,644896,234478,728517,223532,83084,687929,154599
1649793600,946799,641045,599505,346901,86947,17603,736691,281289,931743,252503,116037,512575,212633
1649880000,621825,492395,638439,381913,169628,43820,602294,129436,690956,135779,325918,532573,353745
1649966400,430884,855576,814953,379820,79093,33547,427804,133126,417583,155329,91794,601386,211706
1650052800,1133772,1256576,873976,1137038,108387,22080,679982,256023,825460,187566,130131,947108,304750
1650139200,565458,1104771,738907,674742,247836,27494,613877,238292,664980,153749,56938,552128,236424
1650225600,1617858,620919,1142212,558195,164627,97905,511774,228097,782994,180710,167764,579776,204403
1650312000,626822,360088,780850,423278,403473,57087,869373,331893,788206,204306,115322,779476,247120
1650398400,160417,764727,653564,654156,81832,32575,590391,187240,770606,214698,118971,646970,470468
1650571200,82566,164239,193486,308192,51988,37284,576167,252077,744001,169854,94168,554987,140856
1650657600,468123,226435,541646,394963,246752,36944,646153,133097,909812,123751,92104,727233,234217
1650744000,508524,851195,380513,375665,103964,35344,956645,256789,1013356,198979,138118,690655,271837
1650830400,286902,206014,150968,299538,54298,16967,812766,301118,623400,278977,353883,708900,237371
1650916800,137500,197531,31866,161948,249468,15309,655039,331835,1048492,227344,105948,697574,173180
1651003200,240346,173516,93982,207547,305958,4670,642308,362614,957846,263164,149772,732699,233832
1651089600,391895,119697,324863,188004,159634,3209,683348,166186,737923,228229,121991,847617,178494
1651176000,340235,245705,806054,181142,111903,8510,658131,179667,814113,201711,72654,623384,364873
1651327200,315972,100671,235681,41794,33362,11080,440365,259792,672637,151425,114128,609392,225901
1651348800,253562,226283,224561,172418,275139,12971,521334,204147,683878,211385,179188,697719,199690
1651435200,188095,148132,224927,85543,121864,40494,717462,270234,156003,235256,158966,728241,202926
1651582800,75433,92292,148618,102824,255000,88759,586775,268112,602621,113418,132120,439711,209836
1651608000,756353,405891,239312,661091,208808,64643,652144,243200,801952,168528,184839,482451,334617
1651694400,195430,79316,248279,1647348,192948,8292,738306,213819,719234,232176,242511,963374,210450
1651780800,167223,49976,167724,95983,81674,18826,547776,118695,688698,171545,55545,612731,210093
1651867200,398980,310077,329545,119833,367288,33902,494958,245220,785288,172730,126803,536530,177974
1652040000,462652,104294,66314,181959,25887,45281,925137,380144,935014,283622,262309,751219,267302
1652126400,763887,366327,267416,379668,385069,25314,591004,274282,738042,216073,99971,875834,260889
1652212800,487966,428998,113694,323900,646370,34945,633683,154765,815438,193571,96609,664222,159704
1652299200,228556,77134,335393,83275,327836,141454,465671,155571,700458,254812,85378,590390,241946
1652385600,170222,136152,100844,161339,204146,40628,739051,374199,632670,167010,71292,1037999,154708
1652472000,115328,15441,311532,232409,505389,11351,565916,166030,765276,229412,94179,611121,180713
1652558400,81394,352669,175382,112732,299320,19776,682490,296356,1128701,426046,243741,842323,448144
1652644800,281146,486130,138158,621809,212538,21973,741788,312821,913166,230796,220867,913156,213876
1652731200,250143,378034,101347,197412,309171,23051,1083005,395988,848499,419031,135215,974907,437898
1652817600,140158,142943,43991,96205,106527,183833,613888,257225,884350,256096,137693,983093,304136
1652904000,459948,179275,359197,307221,136907,39313,497384,184100,711373,234909,43927,466786,266916
1652990400,313964,71998,348423,108332,143117,56270,577800,178020,847785,241812,113865,917739,130672
1653076800,113524,97838,337689,187519,145858,41259,539263,423676,633158,301885,109068,566744,308281
1653595200,173099,1075660,734113,268233,12515,24336,479568,176822,788006,175633,84983,622460,148564
1653681600,825183,141818,568105,481639,91335,60689,597232,235105,748485,183344,120489,661043,140995
1653768000,433637,482147,288388,462898,241861,5429,551219,185137,573442,203556,105633,922549,274032
1653940800,605794,76552,598558,284896,282154,3886,754483,249780,954048,241272,195972,742406,237987
1654027200,837521,323999,419256,419703,17476,40418,646558,335576,875443,182929,130688,634390,161141
1654113600,782016,567973,642282,277005,79097,39244,693057,204221,534477,231441,74086,806808,298275
1654372800,1164660,554655,1138416,406876,168341,26410,710355,203756,824210,162108,162094,736342,317302
1655150400,840873,1107188,436530,217673,161496,70628,558037,251983,1054813,304880,260191,1080283,471003
1655409600,259708,233072,468889,143612,121063,33841,556217,174582,640181,222489,120451,819244,267349
1655496000,794277,988720,119530,458807,163004,30093,580949,512294,831606,258062,180193,755016,76283
1655841600,117917,104353,162008,73415,225776,17712,557151,407589,847586,167570,131022,729514,189798
1656014400,377340,419434,951212,433413,184841,18658,832104,236734,588271,372683,257079,702811,364340
1656446400,265586,797867,2913937,183393,110113,7538,783681,523911,1010239,178790,146459,755777,696463
1656532800,609815,404912,499552,299421,71133,29810,682079,233830,917390,153966,112748,776136,227118
1656964800,1887043,1054505,1428808,411922,452201,12130,800017,284339,1035635,337619,204664,1088892,356276
1657051200,1031759,827839,826549,749390,449142,25451,649301,343177,703884,243032,134937,859371,541312
1657137600,1189953,1238066,1004311,590165,562555,34253,822955,122418,912631,364403,144761,992675,318539
1657224000,490882,540028,357609,48767,22699,13725,663624,156407,878018,139646,51930,692741,190726
1657310400,502610,527846,251665,148320,96597,27106,739287,187589,784052,228717,160706,712991,766663
1661544000,752120,461123,451207,487346,137498,142033,897917,289847,512584,275982,103649,1231600,169967
1661983200,945972,494460,691226,311586,388597,43303,1254537,417238,1149328,297375,277734,1189802,677422
1662062400,592680,967240,471879,460380,287404,41710,1148733,337717,1471173,278842,192355,1020202,660309
1662494400,1464727,171695,716204,893645,128650,9763,807310,301402,1110978,243495,89435,1024835,449530
1662926400,608906,225211,436920,810702,237952,36257,1224498,478901,1418866,431943,358844,1344806,715046
1663012800,310906,326964,107666,572197,158807,16589,614315,321773,560007,225527,112187,1149624,552736
1663099200,768633,431660,104407,670770,67762,24389,774663,300036,994085,262955,279557,796013,955366
1663185600,462809,144841,233975,198470,113208,148853,717390,254239,880886,228550,135764,1042042,430981
1663272000,394017,670671,468794,408548,193628,24973,997867,382381,918174,198756,147580,1133225,507413
1663358400,426215,812214,295553,234997,377573,49809,867454,266670,817200,300899,166798,909501,485275
1663444800,421328,434753,191116,401554,96677,1047995,737616,375046,1063620,272996,171837,949154,337790
1663531200,1038995,622487,350662,251298,109052,70281,793873,636849,1194972,390029,239901,1143150,379658
1663617600,1456189,1121373,323555,193908,121198,6900,716749,450126,1397201,386773,276451,936753,366231
1663704000,669393,1622990,352696,396431,580617,172933,942925,270360,796714,335040,263939,896009,550004
1663790400,303015,368928,207395,215380,207489,68447,703580,396625,734641,183202,239541,1237838,282296
1663876800,530715,101192,105083,99021,597831,19728,579635,281717,842262,189341,251676,1178557,242261
1664308800,367785,194421,142263,131814,105716,22244,773111,258631,875288,269793,164114,1775617,283710
1664395200,371680,607818,806834,298397,105434,75015,771355,240777,905210,208398,139734,1184001,512371
1664481600,2010032,1443909,1260622,304334,141386,18176,605668,281761,925757,247797,217720,776965,246773
1664568000,574269,257330,173768,77940,525010,35594,826885,190434,1068041,288686,141760,1145675,452961
1664654400,1352100,324679,149937,208656,82665,7629,602962,420225,1087012,414426,140999,674231,328309
1664913600,423892,1083454,751025,394248,84325,25260,779362,233542,605545,263778,304188,935371,408219
1665000000,282737,2280361,2224317,2670320,282423,96158,869279,231840,527195,245705,257755,707538,421968
1665086400,654570,474754,1125959,585954,263069,123753,678067,248010,659768,159927,210260,709282,199384
1665518400,638594,543637,685472,515847,175656,90247,1141439,458660,1029593,236285,279189,1560958,487139
1665604800,305431,104196,196234,192394,556202,33448,1244115,334025,934537,149116,126830,1451884,483530
1665691200,165470,292533,101645,68506,267712,30366,783152,305940,761144,223628,312400,1214400,383297
1665777600,263540,243412,192194,188412,86689,55737,649217,287272,840589,229199,238392,3212682,446570
