timestamp,logs,magic_logs,yew_logs,maple_logs,willow_logs,oak_logs
1643403600,43,1000,183,9,18,59
1643490000,43,1000,182,9,18,60
1644094800,45,979,189,9,18,59
1644544800,46,968,191,9,18,59
1644872400,47,968,185,9,18,62
1645045200,46,971,186,9,18,66
1645131600,46,969,191,9,18,63
1645394400,47,947,190,9,17,74
1645822800,48,954,193,9,17,92
1645927200,48,950,193,9,17,94
1646082000,47,946,190,9,17,92
1646427600,47,950,193,9,18,98
1646686800,47,921,192,9,18,98
1647460800,48,968,193,10,19,69
1647892800,47,1012,190,10,19,72
1647979200,47,1022,193,10,19,69
1648065600,48,1035,196,10,19,69
1648152000,50,1033,194,10,19,70
1648238400,50,1033,194,10,19,70
1648324800,50,1051,191,10,20,78
1648411200,52,1034,191,10,21,80
1648497600,54,1019,192,10,22,76
1648584000,52,1016,192,10,22,76
1648670400,51,1026,195,10,23,80
1648756800,52,1039,194,10,24,84
1648843200,52,1039,194,10,24,84
1648929600,49,1034,192,10,24,92
1649016000,48,1025,192,10,24,96
1649102400,47,1037,194,9,24,101
1649188800,47,1051,193,9,24,101
1649275200,47,1052,193,10,25,102
1649361600,48,1055,195,10,26,101
1649448000,49,1052,196,10,26,96
1649620800,50,1025,197,10,26,92
1649707200,51,1013,197,10,26,88
1649793600,52,1028,198,10,27,87
1649880000,53,1043,198,10,29,90
1649966400,51,1049,197,10,30,91
1650052800,51,1049,197,10,30,91
1650139200,49,1068,199,10,29,87
1650225600,48,1064,199,10,29,85
1650312000,51,1073,201,11,30,81
1650398400,51,1073,201,11,30,81
1650571200,50,1100,208,10,32,76
1650657600,50,1098,207,10,32,77
1650744000,51,1080,205,10,32,77
1650830400,49,1065,203,10,31,80
1650916800,48,1057,203,10,31,81
1651003200,48,1071,202,10,30,84
1651089600,49,1065,203,10,29,79
1651176000,49,1064,209,10,27,77
1651327200,48,1073,208,11,26,76
1651348800,48,1073,208,11,26,76
1651435200,48,1042,204,10,24,79
1651582800,47,1044,197,10,24,79
1651608000,46,1054,200,10,24,77
1651694400,46,1054,200,10,24,77
1651780800,45,1053,201,10,22,76
1651867200,46,1049,201,10,22,76
1652040000,45,1033,198,10,21,77
1652126400,45,1025,196,9,20,76
1652212800,45,1025,196,9,20,76
1652299200,44,1047,193,8,20,78
1652385600,44,1057,196,9,20,76
1652472000,44,1048,197,10,20,77
1652558400,43,1041,200,10,21,77
1652644800,42,1031,198,10,22,76
1652731200,42,1025,198,10,22,76
1652817600,42,1041,198,10,21,75
1652904000,40,1047,198,10,21,78
1652990400,41,1047,198,10,21,74
1653076800,41,1047,199,10,21,70
1653595200,40,1017,200,10,21,69
1653681600,41,1010,198,10,21,69
1653768000,42,998,196,10,22,73
1653940800,40,1002,194,9,22,77
1654027200,41,1004,193,9,22,73
1654113600,41,1004,193,9,22,73
1654372800,42,1003,196,9,22,67
1655150400,40,1014,194,9,23,66
1655409600,43,1043,194,9,23,65
1655496000,43,1047,195,9,23,66
1655841600,45,1031,198,8,25,64
1656014400,45,1035,198,9,27,63
1656446400,45,1037,197,8,29,63
1656532800,45,1044,202,9,30,69
1656964800,51,1050,202,9,36,77
1657051200,50,1054,202,9,36,79
1657137600,51,1062,204,9,35,79
1657224000,50,1059,204,8,34,79
1657310400,51,1051,202,8,34,80
1661544000,61,1023,195,7,29,58
1661983200,65,933,176,7,29,59
1662062400,66,957,176,7,29,58
1662494400,66,983,172,7,28,49
1662926400,64,1006,181,7,28,54
1663012800,65,1026,181,7,28,52
1663099200,67,1045,182,7,28,50
1663185600,67,1054,182,7,28,47
1663272000,67,1067,185,7,27,48
1663358400,67,1067,185,7,27,48
1663444800,74,1037,186,7,27,51
1663531200,75,1045,185,7,27,53
1663617600,77,1041,188,7,27,54
1663704000,78,1055,188,7,27,57
1663790400,80,1032,193,7,26,57
1663876800,80,1030,195,7,26,54
1664308800,69,1072,201,7,25,53
1664395200,69,1072,201,7,25,53
1664481600,67,1080,190,7,24,53
1664568000,64,1075,194,7,24,53
1664654400,61,1060,196,7,24,56
1664913600,66,1054,198,8,26,57
1665000000,67,1059,201,8,27,57
1665086400,71,1054,208,8,29,58
1665518400,88,1050,208,7,31,55
1665604800,92,1057,214,7,30,57
1665691200,90,1057,212,7,30,57
1665777600,85,1056,207,7,30,58
1665864000,80,1055,207,7,30,59
1665950400,76,1051,205,7,30,59
1666036800,72,1050,206,7,30,60
1666130400,69,1050,205,7,30,58
1666296000,69,1064,206,7,29,52
1666468800,77,1065,210,7,29,55
1666555200,76,1064,213,7,29,56
1666641600,75,1067,210,7,29,54
