timestamp,marigold_seed,rosemary_seed,nasturtium_seed,woad_seed,limpwurt_seed,redberry_seed,cadavaberry_seed,dwellberry_seed,jangerberry_seed,whiteberry_seed,poison_ivy_seed,cactus_seed,belladonna_seed,mushroom_spore,apple_tree_seed,banana_tree_seed,orange_tree_seed,curry_tree_seed,pineapple_seed,papaya_tree_seed,palm_tree_seed,calquat_tree_seed,guam_seed,marrentill_seed,tarromin_seed,harralander_seed,ranarr_seed,toadflax_seed,irit_seed,avantoe_seed,kwuarm_seed,snapdragon_seed,cadantine_seed,lantadyme_seed,dwarf_weed_seed,torstol_seed,barley_seed,jute_seed,hammerstone_seed,asgarnian_seed,yanillian_seed,krandorian_seed,wildblood_seed,acorn,willow_seed,maple_seed,yew_seed,magic_seed,potato_seed,onion_seed,sweetcorn_seed,watermelon_seed,tomato_seed,strawberry_seed,cabbage_seed
1623441600,3,2,2,9,11,5,2,3,2,16,13,73,147,135,11,6,7,6,11,928,28597,137,10,12,8,33,40137,1106,32,326,85,59092,731,392,98,53592,3,3,2,,7,7,90,22,625,16405,45542,126722,1,1,2,1,3,12,
1623528000,3,1,2,5,3,,,3,,40,2,100,50,75,8,6,6,6,12,1015,28581,181,2,5,5,49,38278,1246,36,256,39,58425,742,242,149,53041,1,1,1,2,11,7,54,38,596,16640,45098,124103,,,2,3,3,4,
1623614400,3,3,2,11,5,5,5,3,5,9,8,27,50,20,7,5,5,5,12,981,26159,145,7,10,11,22,37581,1261,24,295,79,58964,869,203,140,51219,3,10,2,2,15,7,57,31,456,15416,44525,122634,1,1,2,7,3,5,
1623700800,2,4,,10,9,5,4,3,3,12,14,26,110,20,9,5,6,7,8,1106,27683,159,17,11,9,22,38847,1286,38,324,90,59328,738,378,214,52424,4,2,2,2,11,11,55,28,630,16084,45798,121048,1,1,3,6,,5,1
1623787200,2,2,,7,9,5,2,3,2,7,8,16,50,69,10,5,5,6,11,1167,29437,172,9,9,11,57,38579,1357,44,416,87,59416,758,341,185,53685,2,3,2,2,10,8,82,29,630,16501,44586,120011,1,1,3,13,2,6,1
1623873600,3,3,,10,11,2,,3,16,7,8,24,54,112,8,8,7,7,18,1248,29703,156,6,15,12,20,39037,1354,35,471,88,60314,1034,398,236,53635,3,2,2,2,13,6,84,47,650,14266,44762,121372,,1,4,9,2,5,
1623960000,4,3,,10,8,,2,7,133,44,,16,13,50,6,5,5,7,12,1050,33375,170,4,7,10,21,40811,1336,13,344,101,60559,802,240,133,54400,3,,2,,10,6,75,30,616,15035,44385,122070,1,,3,8,10,4,
1624046400,3,2,,5,9,3,2,3,9,7,14,25,20,112,6,9,7,8,13,1309,34010,180,14,15,12,44,41809,1495,50,350,138,64121,842,355,142,58193,4,3,2,2,8,6,127,35,512,16114,44244,123649,,,4,11,2,5,1
1624132800,2,,2,5,9,2,4,3,10,6,19,26,,129,9,42,8,6,19,1377,34952,210,7,13,10,39,41688,1537,46,379,105,59743,831,365,216,54618,3,4,2,3,6,6,134,40,630,16937,44242,131377,,1,3,15,1,4,1
1624219200,2,3,2,5,13,3,2,3,390,4,2,43,25,26,10,6,7,7,11,1435,34954,254,11,15,11,10,41277,1569,39,521,97,60007,877,397,224,54788,4,3,2,2,8,6,102,35,588,15635,43371,128455,,1,3,17,4,2,2
