timestamp,marigold_seed,rosemary_seed,nasturtium_seed,woad_seed,limpwurt_seed,redberry_seed,cadavaberry_seed,dwellberry_seed,jangerberry_seed,whiteberry_seed,poison_ivy_seed,cactus_seed,belladonna_seed,mushroom_spore,apple_tree_seed,banana_tree_seed,orange_tree_seed,curry_tree_seed,pineapple_seed,papaya_tree_seed,palm_tree_seed,calquat_tree_seed,guam_seed,marrentill_seed,tarromin_seed,harralander_seed,ranarr_seed,toadflax_seed,irit_seed,avantoe_seed,kwuarm_seed,snapdragon_seed,cadantine_seed,lantadyme_seed,dwarf_weed_seed,torstol_seed,barley_seed,jute_seed,hammerstone_seed,asgarnian_seed,yanillian_seed,krandorian_seed,wildblood_seed,acorn,willow_seed,maple_seed,yew_seed,magic_seed,potato_seed,onion_seed,sweetcorn_seed,watermelon_seed,tomato_seed,strawberry_seed,cabbage_seed
1638651600,4,,1,5,21,3,,4,2,,66,34,34,45,5,5,,5,,3149,42809,,6,3,29,21,43230,3614,74,373,397,52562,1134,816,772,54009,5,4,4,4,8,20,171,26,543,19679,55168,137172,1,1,5,17,6,6,1
1638738000,3,8,1,6,22,3,12,3,2,2,32,49,58,76,5,5,6,8,121,2800,40806,179,30,10,20,16,44566,3761,33,493,496,51954,904,929,751,51827,6,5,4,5,5,20,113,22,623,18837,54044,135782,1,1,1,16,1,2,1
1638824400,5,4,3,,22,3,5,5,10,2,43,54,48,150,7,5,7,8,92,2902,39494,162,32,20,29,37,44298,3500,75,1000,615,51890,1073,641,750,51904,5,4,5,4,6,20,112,23,555,17497,52461,134409,1,1,2,22,2,6,3
1639256400,4,2,1,5,19,2,5,,,2,16,39,74,165,5,65,,6,103,2910,36599,166,22,30,29,25,45959,3240,24,553,496,55320,1176,3380,800,52227,5,5,5,3,6,17,119,49,408,18620,51642,132723,1,1,4,14,2,6,2
1639429200,10,1,1,5,17,3,4,4,1,1,19,86,49,67,5,,6,5,50,2707,35422,,7,5,7,37,45534,3438,30,378,345,55149,820,767,665,55183,4,4,3,4,1,,98,10,579,17630,51414,132942,1,1,9,16,1,19,1
1639515600,,0,,3,20,,0,0,0,2,18,0,59,0,5,,,,,2547,,,8,6,,,46000,3260,35,0,,53763,891,502,,53707,0,4,0,4,,6,112,,,17517,51165,131000,1,1,0,,0,5,0
1639774800,3,1,1,1,17,1,5,1,1,32,18,49,75,291,5,5,5,5,63,2757,33155,105,5,6,6,23,45100,3293,50,449,295,58009,802,1290,581,52729,4,4,3,4,5,,102,20,605,17769,50809,129471,1,1,1,26,1,2,1
1639861200,10,2,1,1,19,2,,4,2,17,17,51,73,102,3,4,5,6,51,2671,33780,74,7,20,10,33,45158,3360,99,575,302,54700,975,827,616,52869,4,4,3,4,13,6,93,19,538,17857,50998,129605,1,1,10,18,6,6,1
1640466000,1,2,1,,14,2,4,3,77,3,15,,67,57,5,6,1,5,68,2670,33870,102,6,2,12,26,40776,3156,39,391,291,57423,665,900,631,53133,3,2,2,5,13,6,76,40,484,17653,51624,124147,1,1,2,45,1,5,1
1640552400,1,2,9,3,14,2,,4,3,2,15,59,60,58,11,5,1,14,71,3030,37353,117,6,3,6,52,38776,3064,38,382,284,56291,763,889,668,53049,3,3,2,3,19,13,72,22,482,17778,52056,123061,1,1,2,9,5,16,1
1641160800,6,2,8,6,7,1,1,4,43,38,5,29,71,35,5,5,5,6,97,2827,37747,102,4,4,29,80,38070,2181,37,278,150,63471,556,494,659,54423,2,2,1,3,7,12,57,18,544,18192,51252,123262,1,1,9,10,5,2,1
1641330000,7,2,8,0,8,2,50,4,5,1,7,41,53,46,5,5,6,7,147,2721,36966,166,18,1,27,24,38824,2148,42,165,211,63375,756,72,705,51769,1,1,2,3,12,,41,15,530,18356,52373,121371,1,1,6,8,1,18,1
1641416400,6,,3,7,9,1,4,4,43,79,13,47,62,45,5,5,5,10,,2721,34511,,7,8,11,21,39484,2136,51,248,214,59005,803,430,737,49801,3,7,6,7,7,6,56,21,514,16251,49026,120162,1,1,10,11,1,19,1
1641762000,4,19,3,10,7,5,7,4,2,9,17,87,58,66,2,5,6,11,147,2464,28614,107,10,5,26,38,39486,2154,40,261,308,83595,669,487,596,46131,1,7,6,7,15,7,50,5,454,18270,46935,105168,1,1,9,8,2,25,1
1642194000,3,2,4,4,20,40,5,1,,7,13,14,60,113,5,6,49,8,115,2700,35784,104,9,5,11,30,43790,2435,37,497,240,98188,1019,529,506,50501,3,4,5,6,16,11,109,25,486,18430,48923,122455,1,1,5,39,6,22,1
1642366800,2,1,1,3,7,2,5,,2,61,13,31,1,105,1,4,5,6,99,,40776,117,10,4,7,27,43307,2879,39,475,214,96755,1596,450,460,48454,5,5,4,5,9,7,98,13,455,18795,49413,122500,1,1,2,23,2,11,1
1642712400,3,2,1,,25,3,5,25,13,26,16,3,44,102,5,6,6,10,102,2537,35239,147,4,7,10,94,45878,3300,37,500,253,77259,2383,663,392,51220,7,6,5,6,7,49,60,24,566,19191,49342,121802,1,1,1,15,2,14,1
1642885200,2,4,1,10,26,5,6,8,3,3,9,37,54,113,6,7,6,7,103,2550,34100,126,5,7,12,26,46016,3171,42,245,797,78293,1724,486,397,52507,6,6,5,5,6,6,110,14,516,19807,51004,120882,1,1,8,52,2,19,1
1643058000,2,2,3,5,19,22,5,4,3,4,7,143,61,67,40,5,5,6,104,,34295,111,9,4,11,81,48179,3278,40,499,800,85087,1489,495,375,54422,4,5,3,6,7,47,68,14,558,21545,50300,120494,1,1,2,13,14,7,2
1643403600,10,5,9,,17,,5,,3,20,39,200,52,115,5,6,5,7,100,2575,,110,25,13,24,64,49409,2542,41,388,321,86779,1072,645,404,52638,5,5,7,13,9,6,96,21,552,,51571,120847,1,3,3,22,,8,3
1643490000,3,1,9,,23,2,4,4,9,5,40,207,40,67,6,6,6,9,101,2692,35520,195,,15,,20,49611,2310,34,600,543,85578,1724,678,416,54574,15,12,9,14,,6,110,21,539,22351,54840,120790,1,2,4,25,2,25,3
1644094800,4,2,1,1,13,3,10,4,2,1,13,55,53,115,30,7,,8,101,2381,35843,110,24,,28,30,48700,2806,,329,301,81064,1979,496,471,52458,5,6,7,10,11,7,84,21,642,21009,55440,125000,1,1,6,45,4,5,1
1644544800,22,2,1,3,17,,3,4,4,1,,,65,57,5,4,5,5,86,2553,42399,,8,8,10,29,55205,2652,47,888,298,85565,1049,608,379,54096,2,7,4,5,11,7,114,30,652,21295,52589,128430,1,1,5,79,4,19,1
1644872400,12,2,1,6,20,2,5,4,1,4,16,44,31,22,6,6,5,6,63,2825,36688,75,6,5,10,28,54716,2926,44,390,316,81814,1036,542,344,53008,3,3,3,3,25,12,86,31,717,20219,,124482,1,1,7,72,4,5,1
1645045200,3,1,1,2,19,2,3,4,9,4,61,295,120,66,,6,5,14,58,2577,35889,300,6,7,21,30,60142,3329,99,373,318,78807,1773,592,335,53516,3,3,3,3,6,3,85,31,698,19763,47603,123866,1,1,5,35,2,19,1
1645131600,4,2,,,11,2,2,250,1,70,16,111,190,69,23,7,,8,40,2825,34171,93,5,6,11,29,59568,3523,45,391,316,78546,1080,571,329,54284,2,2,2,1,5,,81,34,619,20479,47993,125876,1,1,5,19,1,5,1
1645394400,19,2,1,5,18,2,3,6,9,15,19,46,105,33,6,,5,6,54,2650,33490,93,6,5,27,57,58577,3425,47,370,383,73847,1194,644,347,52496,3,3,2,3,7,11,70,33,316,16808,48868,120854,1,1,3,17,,10,1
1645822800,9,,1,,22,3,,50,8,54,15,82,2999,47,6,5,4,8,52,2650,34828,98,5,6,13,61,62691,3020,99,724,682,82718,1019,994,796,56390,3,2,1,3,2,2,72,,657,19196,48666,115498,1,1,3,21,1,30,1
1645927200,18,4,1,5,20,10,22,,9,51,711,113,39,35,5,6,5,6,50,2698,,98,5,6,27,27,62590,3018,48,654,543,83097,845,1001,666,55047,3,2,2,2,7,6,92,34,426,19792,49921,,1,1,9,36,4,5,1
1646082000,4,2,1,5,23,1,2,7,9,80,31,279,75,203,5,5,5,11,38,2597,35999,,5,6,26,75,61811,3914,48,784,392,84343,1104,1439,797,55847,3,1,1,1,12,6,88,41,554,19294,50284,116221,1,1,5,53,1,12,1
1646427600,1,2,1,5,23,1,2,4,2,80,23,87,66,169,7,39,6,7,28,2565,35169,118,4,6,28,30,58026,3907,51,856,333,83304,898,895,509,58943,3,3,3,3,4,,75,31,663,19847,52655,123382,1,1,6,15,2,7,1
1646686800,2,12,1,29,17,6,13,97,4,13,22,99,50,213,6,29,5,12,33,2174,,145,20,4,28,27,51843,3194,50,815,313,73528,763,985,488,54019,3,2,2,3,12,10,73,29,807,19745,52130,119878,1,1,2,16,,14,3
1647460800,5,4,23,5,12,,4,,7,44,10,76,39,1,8,10,5,7,37,2209,34017,142,7,5,13,37,49146,2533,40,482,221,77752,557,530,511,65818,2,2,2,2,,,50,54,725,18440,50460,123572,1,1,3,17,0,3,1
1647892800,3,9,173,6,11,3,5,9,7,35,31,76,47,31,18,7,6,9,36,2436,37462,300,8,4,10,37,46603,3349,99,532,193,80655,641,781,,62426,2,2,2,3,20,,37,34,758,18380,50549,123703,1,1,8,14,12,39,1
1647979200,3,1,1,5,12,4,3,4,7,34,16,,41,31,5,,6,7,,2482,37101,139,4,4,6,27,45656,3291,75,659,190,86846,605,437,,76823,2,2,2,1,11,5,38,60,764,18239,50962,122503,1,1,2,13,1,6,1
1648065600,3,,1,5,10,,5,8,4,4,22,75,32,79,5,8,44,7,38,2760,44216,135,5,15,12,43,44664,2944,45,480,170,86062,768,493,1354,63277,2,3,2,3,14,6,30,35,988,18750,50777,128433,1,1,29,23,8,5,1
1648152000,2,2,1,,11,2,3,4,1,,13,142,31,216,5,,6,15,125,2786,47306,142,6,5,28,42,44776,3404,41,883,209,84350,660,486,1199,65993,2,2,3,2,4,6,36,31,753,18764,52579,125125,1,1,6,18,2,11,1
1648238400,2,2,25,5,10,20,13,4,6,35,12,84,52,34,6,,5,7,37,2804,41041,133,6,4,28,36,42642,3024,45,652,166,86033,687,488,701,63748,2,2,3,3,8,6,31,38,719,18697,54055,131338,1,1,20,13,12,6,1
1648324800,6,13,1,5,8,2,4,448,1,40,5,94,18,31,5,,6,7,37,3023,41600,232,7,8,5,34,40386,2983,36,428,180,81978,593,440,780,58041,3,1,2,2,8,,32,31,763,18645,58526,135167,1,1,20,6,12,38,1
1648411200,4,2,1,5,7,2,,4,2,5,23,47,44,34,2,23,6,8,35,3271,40335,300,4,4,9,34,40593,2834,67,735,77,78871,497,405,861,56948,4,2,3,2,5,,30,32,680,17991,54460,132948,1,1,3,9,2,6,2
1648497600,10,2,1,1,6,2,4,4,1,15,22,95,48,284,5,29,7,13,36,3471,40059,126,9,,29,58,39398,2714,150,446,162,78520,599,253,745,58406,3,2,3,2,4,2,28,98,728,18065,53994,128353,1,1,14,7,40,8,1
1648584000,2,8,1,3,3,2,2,1,1,1,24,85,47,26,5,7,6,7,36,3653,43235,290,7,4,11,31,38952,2874,18,342,112,78588,710,194,633,60759,1,1,2,1,4,5,26,22,676,19741,54738,132948,1,1,1,4,1,4,1
1648670400,5,2,3,0,5,4,0,4,,3,17,76,29,27,5,6,6,7,37,3105,42538,,6,3,29,40,39098,2785,93,441,130,80082,492,254,691,60534,3,2,3,3,10,10,27,35,554,19130,56029,135298,1,1,6,11,8,31,2
1648756800,1,1,1,3,3,,3,3,1,35,31,115,19,290,5,9,6,5,39,3344,43283,181,8,4,7,32,41449,2993,48,741,381,79991,520,384,746,55488,3,2,2,2,1,1,25,40,660,19347,54920,136923,1,1,1,8,1,10,1
1648843200,10,24,1,5,20,2,4,4,,35,23,102,64,290,5,5,6,3,38,3641,43978,234,8,5,7,60,41111,2877,,718,381,83642,508,393,832,60055,2,3,2,2,3,4,26,38,668,19873,54836,135228,1,1,,9,3,9,1
1648929600,10,14,1,4,27,,,,4,,39,78,37,1,5,7,5,5,85,3398,42767,151,5,6,29,38,42240,2986,29,446,151,81314,538,405,646,59523,3,2,3,3,8,6,26,26,651,20188,50278,132867,1,1,8,7,4,18,1
1649016000,3,1,1,6,5,,5,4,2,4,18,144,48,187,5,26,,,38,3218,41756,115,4,5,8,24,41298,2638,42,329,144,79561,734,345,622,61003,3,3,2,3,6,12,41,22,612,20030,53368,134544,1,1,3,7,2,9,2
1649102400,9,12,,,20,3,4,4,2,24,17,87,65,274,6,5,6,5,33,3357,39983,91,7,6,29,60,40669,2782,99,377,119,79112,469,362,640,60402,3,2,2,3,2,2,27,23,664,19560,51561,138198,1,1,12,8,2,5,13
1649188800,5,1,4,,6,2,3,4,1,12,50,65,55,290,6,,5,,,3507,40574,143,6,4,17,34,40098,2591,46,329,132,81055,449,319,654,64657,2,2,2,2,3,50,26,30,648,19519,52979,138770,1,1,3,10,5,14,2
1649275200,5,14,3,4,45,2,4,,3,15,38,68,55,290,,29,6,7,38,3597,40242,25,7,5,23,28,39723,2607,44,345,117,83044,447,332,469,61825,3,1,1,3,2,6,43,32,630,19409,53844,137726,1,1,3,11,4,12,1
1649361600,8,27,2,0,9,,2,240,1,7,22,75,64,74,,28,6,6,37,3815,40528,144,7,5,,34,39707,2622,77,377,134,82093,746,538,546,63446,3,2,2,2,6,16,45,47,640,19883,54150,142891,1,1,8,48,6,5,1
1649448000,2,3,1,7,22,,80,201,1,33,23,74,49,288,5,6,6,14,127,3655,42042,199,7,3,26,33,40347,2596,73,296,129,80567,702,500,585,60664,2,1,1,1,3,5,26,29,628,19649,54265,139456,1,1,13,17,6,16,1
1649620800,2,1,7,4,10,,10,5,1,12,48,72,64,290,5,27,49,15,35,3609,40714,185,4,5,23,34,40048,2818,50,355,337,78011,844,413,1196,59356,3,2,3,2,6,8,29,49,645,18704,54342,137944,1,1,3,9,1,7,1
1649707200,9,2,1,,7,3,,4,7,4,2,73,58,100,22,,6,7,34,3590,38988,198,8,6,12,54,39922,2852,47,342,140,80643,1439,334,1130,61382,2,3,2,2,10,,31,49,617,19622,55013,136905,1,1,3,9,2,11,1
1649793600,5,7,1,,18,2,7,4,6,5,16,91,47,264,5,2,6,7,39,3656,40328,199,7,6,11,33,40839,2850,,323,,80081,519,397,611,61331,3,3,3,3,,14,35,33,647,19019,55666,136725,1,1,5,23,4,6,1
1649880000,7,7,1,4,30,2,2,58,1,4,12,68,61,203,40,3,23,14,37,3517,39531,155,8,6,12,62,41310,2899,48,343,300,81937,654,380,708,60695,3,2,2,2,3,61,32,33,503,18833,53359,135658,1,1,2,7,2,3,1
1649966400,6,11,4,5,16,3,5,4,1,32,4,186,63,202,48,2,7,6,34,3793,41117,199,8,,12,,42768,3180,49,741,350,84826,741,366,791,62256,3,3,2,3,15,36,36,43,609,19345,54739,133569,1,1,18,19,1,10,1
1650052800,3,1,1,5,15,2,4,3,1,60,49,99,59,288,5,,7,7,96,3748,40029,183,7,4,29,49,43309,3438,30,646,500,84096,957,348,1001,61362,3,2,2,3,3,4,40,57,768,19062,55181,133372,1,1,2,20,8,20,1
1650139200,3,2,1,5,19,2,3,4,1,4,23,1000,13,150,5,6,6,5,,3796,40684,160,8,6,13,35,42799,3373,27,350,163,86972,696,339,691,59199,3,2,2,3,6,6,32,40,640,19477,55001,136114,1,1,1,12,1,13,1
1650225600,1,10,6,3,9,3,3,2,3,15,49,78,73,47,5,25,6,7,63,3782,37255,166,10,6,9,30,41118,3490,36,627,,85990,612,338,539,59824,5,3,3,3,4,20,38,120,617,18032,54745,134040,1,1,2,10,1,20,1
1650312000,2,2,1,,14,2,2,1,89,60,49,64,48,45,5,12,6,6,94,3799,38295,170,6,7,10,37,42262,3490,23,404,399,93162,890,222,554,61892,1,3,2,3,2,6,39,189,590,18701,54285,137806,1,1,1,50,1,23,1
1650398400,10,1,1,4,10,2,1,1,1,12,15,68,48,93,5,3,6,6,41,3775,36413,198,7,6,13,32,44427,4462,,905,,91244,869,517,647,61966,3,2,2,3,4,4,39,36,573,17612,54417,135900,1,1,2,29,1,15,1
1650571200,3,1,1,5,10,2,2,2,1,47,9,92,58,200,5,45,6,7,73,3770,39572,178,9,7,13,37,45847,4147,29,991,951,91279,1213,755,684,61328,2,2,1,2,4,6,35,86,513,17864,56722,140811,1,1,4,33,1,6,1
1650657600,5,1,1,2,16,2,3,1,1,16,21,67,41,48,21,6,6,6,117,3762,39480,162,8,6,12,43,46770,4135,41,995,576,90105,912,688,617,64598,2,3,2,1,13,6,35,40,589,18230,59053,139560,1,1,3,12,8,5,1
1650744000,5,27,1,7,16,7,,4,1,1,150,63,57,48,5,5,7,5,62,3700,40191,224,7,6,15,34,46030,4301,36,993,419,88585,1121,389,657,65069,4,2,1,3,13,,50,,574,18494,58679,,1,1,60,12,2,24,1
1650830400,5,3,6,,13,3,13,500,1,4,250,72,53,53,5,12,7,6,60,3678,39401,186,9,5,12,,45659,3954,50,843,537,88035,1003,600,668,64638,4,3,3,2,3,4,49,38,544,17997,59669,138525,1,1,8,30,6,14,1
1650916800,1,2,2,5,25,3,10,8,10,30,56,65,54,160,3,6,13,7,49,3838,39479,182,8,7,11,32,44863,3696,50,973,866,87100,1209,417,996,64127,4,3,2,2,8,18,40,39,537,18219,58263,137262,1,1,5,13,2,23,1
1651003200,4,2,1,5,17,,13,4,1,1,224,80,42,268,5,5,7,5,46,3723,39155,198,,6,14,27,47702,3537,,989,597,89258,684,639,650,68303,4,2,3,3,6,,50,33,571,18882,57999,135782,1,1,15,11,2,16,1
1651089600,5,6,7,5,32,3,,4,13,18,171,46,45,287,8,6,9,6,44,3744,40133,175,10,7,29,61,49368,3269,39,864,632,90870,1046,796,889,72173,4,3,3,3,18,8,50,41,531,18729,58591,135702,1,1,3,13,15,15,1
1651176000,3,27,10,5,32,5,13,150,,16,137,91,20,54,9,8,7,7,39,3950,41883,194,10,7,28,30,52190,3388,38,898,513,91987,1200,644,899,69821,4,4,4,3,18,6,47,47,701,19789,58748,135767,1,1,4,18,15,20,1
1651327200,5,12,16,7,25,6,13,4,3,17,16,98,37,287,6,6,7,,41,3537,43943,141,9,7,13,34,51076,4127,49,632,,89383,1213,799,666,67782,4,4,4,4,17,,49,80,431,18658,58481,134708,1,1,4,40,4,23,1
1651348800,3,2,,5,32,,4,4,6,17,6,36,47,230,6,9,,6,18,3489,40897,125,7,8,27,98,50824,4147,46,895,746,87958,811,799,782,63075,4,4,4,3,8,6,49,74,534,17755,54807,135758,1,1,66,40,3,11,1
1651435200,4,2,16,5,23,3,4,4,,13,15,80,38,228,2,6,7,7,35,3503,42339,153,6,5,,1,49901,4134,41,898,740,84450,1175,519,975,61125,1,4,4,4,5,50,50,43,519,18000,56269,134872,1,1,61,45,15,19,1
1651582800,4,,1,5,19,7,4,65,0,40,140,100,41,226,5,50,9,7,39,3757,45639,137,10,7,11,53,48865,4239,48,687,452,89568,907,699,951,64775,2,2,4,4,1,1,43,45,558,18273,56926,137981,1,1,4,76,10,7,1
1651608000,4,27,7,,15,,3,4,33,,19,80,27,54,6,6,6,6,28,3617,44431,127,8,8,29,31,51271,4348,,726,353,89763,1203,513,600,62569,2,2,3,4,1,4,47,76,528,18686,58208,137277,1,1,14,12,2,21,1
1651694400,5,2,1,5,40,3,4,4,1,20,48,44,46,145,6,6,6,,26,3760,45962,145,1,7,14,29,48538,4374,40,785,465,89412,1003,604,682,61606,3,3,3,2,6,,42,42,465,18872,56876,141548,1,1,4,55,2,25,1
1651780800,9,10,1,7,6,3,,,1,1,48,98,30,66,5,5,6,5,36,3947,46742,151,10,7,14,25,50340,4580,39,730,375,91788,908,,682,60936,4,3,3,3,4,,41,46,399,19088,57747,140113,1,1,1,1,16,1,1
1651867200,10,,3,,15,7,,,1,4,22,31,34,45,6,28,6,,39,,48965,166,8,7,11,30,52045,5140,48,694,486,94290,1120,578,871,62199,4,3,3,4,11,,70,44,504,19363,57421,139609,1,1,3,46,9,7,1
1652040000,9,27,1,5,20,3,18,6,1,4,2894,82,40,90,2,1,3,21,32,3990,47719,153,9,7,15,34,51064,5236,44,812,307,93298,1130,548,996,59749,4,3,3,3,6,7,45,41,402,19103,53771,137335,1,1,4,14,7,22,1
1652126400,3,2,1,1,19,2,1,4,49,35,25,99,50,148,5,1,,6,38,3807,44599,153,6,7,15,94,51982,5397,50,856,457,91586,958,486,733,62286,4,3,3,3,6,5,47,48,477,18571,55888,133972,1,1,6,13,,6,1
1652212800,3,2,1,0,40,,1,5,1,5,23,63,37,63,1,1,6,130,37,3834,42633,152,8,7,15,34,53340,4727,50,747,343,92157,1065,510,555,63635,11,4,4,4,3,6,74,43,433,18399,55695,135605,1,1,4,30,1,2,1
1652299200,6,2,1,4,19,2,1,,21,,29,,50,130,1,1,6,9,33,4050,43073,172,7,7,14,93,53631,4814,46,745,467,90419,1032,611,607,62982,3,3,3,3,11,6,48,48,433,18536,55447,138501,1,1,3,13,2,12,1
1652385600,9,8,1,,18,2,19,4,1,,13,67,37,165,2,1,7,,37,4119,42285,218,8,6,15,67,56056,5286,46,988,498,89301,1199,862,634,62279,3,3,3,4,5,5,42,50,572,18471,56859,141041,1,1,3,49,1,9,1
1652472000,9,,1,82,20,,76,4,2,4,17,85,48,87,25,19,6,8,37,3899,42206,149,7,6,15,88,56403,4930,44,667,362,88847,1077,749,653,61787,4,3,3,4,6,7,69,56,417,16419,55794,140067,1,1,15,14,3,7,1
1652558400,3,25,1,7,18,2,,6,3,28,150,67,45,91,2,5,7,9,38,3854,42561,93,7,7,12,93,57046,4779,45,749,318,86722,1068,763,947,61456,4,3,3,3,6,11,50,53,454,18764,56090,138567,1,1,6,33,2,6,1
1652644800,9,3,2,22,17,2,,4,11,24,35,70,35,92,,,6,6,115,3867,40784,115,9,4,15,34,55115,5260,47,572,384,83070,1333,543,507,63811,3,3,3,3,5,6,61,50,411,18434,55932,133121,1,1,3,4,3,5,1
1652731200,3,2,1,1,25,2,4,4,3,3,20,58,50,160,1,3,6,6,,3655,42749,121,15,6,27,35,59045,5361,36,676,254,87118,1649,623,679,63709,4,3,3,4,5,8,99,46,717,21228,55651,136062,1,1,4,62,2,4,1
1652817600,1,2,1,0,14,1,4,1,2,4,48,99,39,147,6,3,5,7,,3748,42569,152,6,4,28,37,57305,6463,44,602,488,85938,1034,625,619,61525,4,3,3,3,5,,55,60,496,18886,55968,135300,1,1,8,12,1,1,1
1652904000,3,1,1,1,21,1,4,1,2,5,19,86,60,68,4,4,5,7,117,3814,41565,189,7,4,12,35,57964,5763,42,671,393,87278,1082,5625,786,63958,3,3,2,3,4,5,57,54,755,19671,55765,135629,1,1,1,50,2,3,1
1652990400,1,1,1,2,25,2,4,4,26,34,11,98,51,105,,,6,8,,3810,42010,142,6,4,25,36,58329,5961,43,647,473,89018,1069,900,574,61659,11,4,3,3,4,6,52,53,502,20325,56361,134480,1,1,10,75,3,15,1
1653076800,6,2,1,,29,4,4,6,2,,17,114,60,115,5,10,5,7,48,,46478,,9,6,18,80,58890,5835,50,710,500,88860,1668,1170,,60251,7,4,3,3,4,6,57,53,555,22450,57813,137388,1,1,13,22,2,12,1
1653595200,1,1,1,4,20,2,2,4,3,35,19,65,60,159,3,6,6,7,82,4095,39044,183,9,6,29,46,58313,5133,44,664,517,85215,1072,1522,646,58636,14,4,2,3,7,10,42,47,509,18837,59693,135545,1,1,9,31,2,15,1
1653681600,2,1,2,,20,7,4,,1,20,87,57,59,151,6,6,6,7,56,3880,40451,165,7,5,16,34,58173,5002,46,574,424,85567,1200,1299,920,58275,7,3,3,1,4,1,56,46,473,18957,58843,134257,1,1,8,16,2,1,1
1653768000,2,,1,5,32,3,,37,2,3,106,75,60,100,5,5,6,7,92,3862,37897,163,8,6,15,49,59334,5328,52,742,437,84219,1385,1482,638,57664,9,3,3,4,9,6,76,41,472,17148,57498,133334,1,1,13,47,2,6,1
1653940800,3,9,8,5,31,3,4,4,1,40,70,68,60,55,5,6,7,6,68,3634,35635,162,5,7,16,27,59145,4716,45,561,402,85467,1155,1397,678,59156,17,4,3,4,11,4,47,44,393,17710,56292,132086,1,1,4,20,1,3,1
1654027200,1,2,1,3,21,3,3,,1,4,154,99,58,150,6,6,5,6,,3440,36061,149,6,5,15,30,58959,4513,42,544,398,85907,968,1158,676,58738,3,4,2,2,4,1,52,48,433,17906,55182,130541,1,1,1,42,1,14,1
1654113600,1,2,1,,36,2,4,6,,3,22,65,60,66,5,6,6,6,110,3388,37372,162,8,6,16,32,58838,4667,43,431,511,87300,1071,1252,965,58313,5,4,3,4,10,5,57,44,398,18114,56068,130992,1,1,7,14,1,21,1
1654372800,7,16,2,5,29,4,,4,2,4,17,62,60,86,6,5,6,6,114,3320,39331,199,6,7,17,54,58335,4066,37,468,494,84153,969,1050,597,58605,4,4,3,4,10,,70,35,380,18763,55800,129519,1,1,6,48,1,25,1
1655150400,7,7,1,,22,,,3,3,2,39,267,60,96,16,6,6,6,55,4802,41100,194,7,7,13,42,59299,4196,45,430,605,88413,918,1182,735,59787,3,3,4,3,4,3,46,109,405,18757,54700,132723,1,1,11,12,2,18,1
1655409600,2,2,1,,37,2,3,,,40,39,79,45,94,32,6,5,5,90,4633,42375,190,5,7,,25,56856,4068,86,596,571,88772,1224,1322,999,60492,1,3,1,3,13,2,26,199,486,18910,55562,,1,1,8,46,1,19,1
1655496000,6,18,1,5,39,2,22,4,1,39,25,68,57,299,6,6,5,6,,4928,,146,15,5,29,31,57826,3921,99,577,583,87950,1095,,865,61823,3,3,3,3,10,2,49,51,410,18605,56500,134782,1,1,8,62,1,24,1
1655841600,1,2,0,1,17,2,0,0,1,3,10,224,45,65,14,5,5,25,43,4201,41848,,4,6,13,30,59644,3694,,450,510,84026,971,926,957,59626,3,3,2,1,4,1,50,64,567,17935,53572,134425,1,1,3,15,1,1,1
1656014400,1,1,1,,18,3,3,,3,3,2,400,51,300,8,69,3,9,36,4389,41224,128,5,3,29,60,61253,4135,45,462,470,84759,924,841,928,58013,1,1,1,1,2,1,48,46,460,18012,53965,134035,1,1,11,15,4,16,1
1656446400,1,1,1,1,12,1,0,1,1,1,18,57,58,2499,8,2,2,,32,,39748,116,1,1,10,18,55958,3959,88,205,217,83604,811,1027,944,57048,2,1,1,2,3,1,27,55,357,17895,53987,133512,1,1,1,19,1,14,1
1656532800,1,1,1,1,13,1,1,1,1,30,20,139,60,2499,3,5,4,2,49,4645,39682,118,6,4,26,20,59790,4143,84,346,427,85816,998,813,915,57562,5,4,3,3,8,,39,74,364,18318,54029,131878,1,1,10,22,1,3,1
1656964800,7,6,1,1,15,1,1,4,1,33,50,140,56,87,8,4,4,1,41,4663,39491,112,3,2,29,44,55968,3541,38,352,336,82894,731,710,911,53509,1,1,1,1,3,3,33,65,597,19000,54347,129586,1,1,12,16,1,16,1
1657051200,1,1,1,1,1,1,1,1,1,,87,76,851,247,8,,5,3,147,4652,38513,126,1,2,4,24,54062,3529,37,337,352,81782,777,784,904,54028,1,1,1,1,1,3,36,58,396,18145,53740,129156,1,1,2,15,1,4,1
1657137600,1,20,1,5,1,2,,4,1,9,21,71,115,827,3,4,3,,55,4554,40304,125,5,1,29,28,52390,3359,74,324,251,83616,719,819,819,54647,2,2,2,2,3,1,36,134,588,18089,53827,128874,1,1,3,15,1,4,1
1657224000,1,1,1,6,12,,,,1,15,19,200,77,86,3,69,3,2,38,4376,40972,499,13,2,28,24,53209,3296,99,253,271,82649,547,825,884,52572,3,3,2,2,4,,13,61,407,18169,53859,131204,1,1,23,15,1,5,1
1657310400,9,20,1,,11,1,,1,2,32,33,69,65,110,1,4,4,3,91,4114,39076,128,6,8,17,40,52018,2934,48,310,306,82300,668,833,908,53317,2,2,2,2,2,,23,118,379,17351,53939,129946,1,1,20,41,1,16,1
