timestamp,runecrafting,magic,fletching,woodcutting,firemaking,construction,farming,herblore,thieving,mining,smithing
<<<<<<< HEAD
1621627200,46334.16066,96517.32685,113654.8128,85759.12382,62430.92188,33208.52248,93449.1791,50701.81358,60863.07325,44000.44203,60324.04541
1621713600,56820.71774,122964.4368,98458.3868,92330.70652,76489.07354,39797.83958,105998.4945,78015.64004,66939.25967,57911.31901,59683.59847
1621800000,51020.85952,111872.9013,109750.7537,87291.32688,79046.27426,59608.65409,109838.6659,77716.44953,70227.30414,54243.21903,67886.52178
1621886400,55210.43162,118565.7616,82570.35245,103729.4351,68158.14916,39878.54879,108610.965,73844.66158,74088.91501,57960.49638,68529.5139
1621972800,63544.2605,125100.6357,98153.67422,110330.699,76979.42541,46485.19653,112533.1382,74648.91202,63949.78943,62509.2844,69575.62388
1622059200,54843.96047,110322.8972,100020.1419,101408.8902,59016.21053,41818.69351,109608.4919,73516.47596,65011.7314,59102.8897,63736.0473
1622145600,60555.45607,113657.0377,104102.4552,104322.7466,62570.53868,39734.21513,108098.3076,76322.66009,68395.66193,62942.92697,62610.91227
1622232000,64788.70141,114537.6089,119905.9282,106855.1712,59994.13399,43920.68239,110259.1395,71863.6926,57320.19181,62398.78699,66252.70857
1622318400,62433.33752,117140.8178,102799.5151,93729.04064,61354.38423,50763.79034,103051.2534,67697.89763,62713.91938,56100.98806,61224.87307
1622404800,56024.72156,112877.3317,117652.5698,93792.31104,65491.69124,69225.04535,105100.5041,79957.97084,68072.49842,58052.04435,78882.64428
1622491200,58430.53942,109702.7379,123607.6314,95683.6583,62174.56077,68817.71944,109639.0773,76903.6045,70662.45591,59453.21726,67981.61889
1622577600,65985.13177,114876.1738,83689.62819,104836.0358,72569.41601,54747.595,109037.7053,69121.41255,74903.34886,64347.27368,69419.13724
1622664000,60818.20845,115279.9607,101110.9133,107772.8264,62224.83945,67656.41995,107154.4049,90185.70869,70472.26187,60306.7605,77394.17128
1622750400,53063.04564,98460.59147,108692.8539,94909.79785,58270.63162,43955.07176,97894.98182,69737.26311,63562.05047,53680.75646,68152.95314
1622836800,55505.04656,99348.39708,116077.835,98350.14786,57111.78776,43738.86795,104565.5777,63192.79923,66646.91673,58164.09642,60480.62876
1622923200,51937.11898,102559.8586,111207.3833,95358.3336,57526.09063,44400.66193,99031.80915,64798.14124,61960.52632,55203.52574,65088.44958
1623009600,50769.47226,109442.6653,91237.30569,93876.0516,68547.95252,48432.67292,101388.8059,77015.27075,66126.32393,55495.65495,63378.1413
1623096000,55674.72823,112648.8395,97065.22785,110277.8852,58416.66935,63477.54435,103652.4583,73414.44195,57456.7072,60897.65517,69020.5301
1623182400,56067.09603,105844.9394,105661.1,102926.6754,57211.01591,59574.02694,103980.8519,65502.58277,59422.27324,57657.42581,57850.45492
1623268800,43460.61241,75184.64331,78103.01815,68093.05058,42279.08422,27405.86444,88043.64168,44539.18768,48544.11834,38586.00297,52281.21538
1623355200,54646.26271,91655.15258,123178.254,96094.91699,57903.87099,43236.48875,98527.04316,63343.26581,67117.32925,55013.78245,53093.5694
1623441600,60245.2398,104638.8077,126341.6724,101074.2911,70907.85559,40915.8898,103423.7766,71306.20078,68351.7795,61849.54822,50725.28073
1623528000,55264.94019,101516.9992,110094.9672,91374.83777,60923.82319,51856.6968,103041.6264,64807.60799,78298.63851,60533.99851,63071.29649
1623614400,48754.19328,110487.6108,130198.4284,86850.26667,57571.40906,43592.75879,101149.0282,65222.69569,72605.38858,54777.70208,72139.75554
1623700800,55361.83776,108879.6587,94961.50775,101676.3727,57441.94795,52481.87078,104581.4494,74537.0994,79123.03087,60148.96131,69977.48651
1623787200,55038.7695,108243.7917,115198.4944,105162.6057,51761.09463,36364.19504,103413.07,60526.21422,72721.70331,60541.89773,60094.69092
1623873600,51926.80141,90836.45707,102134.2406,90951.1726,53323.4902,40557.20374,95086.39065,52058.18043,62445.44644,50335.98281,58407.65826
1623960000,54843.48682,104909.0086,106922.1017,101152.4931,55700.35523,46464.55935,101418.0216,74639.87782,73475.3673,57468.38067,54347.91395
1624046400,59606.07212,112805.4197,86701.32333,108702.1409,56858.32225,44908.77014,103607.563,68318.62128,73258.52403,62360.54097,62561.40443
1624132800,50846.69288,110476.056,96449.36273,84411.5663,61562.14735,54097.28268,102618.5285,58149.06131,84902.24819,57307.36364,61321.81056
1624219200,46856.50069,106676.9868,103030.7067,84605.09688,56035.8833,57418.73702,103036.7702,65414.83515,80982.02538,55724.82454,61091.92268
1624305600,54298.20284,105474.532,86587.93579,100542.4954,67977.14714,62824.77621,102853.9786,80271.53333,81104.82512,59712.80685,69925.98423
1624392000,55796.14972,96385.38782,86841.62719,96400.46774,66230.91919,56502.63551,103798.0008,67325.69883,91075.62041,58967.69559,61458.05495
1624478400,59918.29806,93670.73978,97059.60219,100833.8185,67842.93187,52906.6619,104092.0237,78447.83592,98399.62822,58169.37608,62235.68571
1624564800,55896.67056,100581.9555,89608.49313,95266.91949,65254.88541,60849.86118,100617.2121,70842.73494,79075.58462,52372.54619,65492.628
1624651200,58767.72941,105021.4708,103414.851,96449.26704,54423.85378,55951.47008,103285.528,66412.01292,93861.84816,55313.93377,63224.65467
1624737600,52318.1517,103546.332,90961.85241,83541.59733,53908.76509,59660.7825,101463.8052,54039.76256,81961.73049,59147.19676,69125.28571
1624824000,49524.55727,100909.208,87122.84704,85158.12693,70299.73865,52275.61545,98520.02723,63152.85366,72491.15097,53715.56791,70652.40164
1624910400,55401.46345,107755.535,78250.2493,94124.36759,56272.32965,57508.53997,98358.20239,67914.6798,74945.60191,55552.68378,78186.29696
1624996800,55498.36117,100850.2482,73853.47786,104274.2618,55494.12592,47258.15712,102630.4137,52811.36906,86893.13902,56979.0183,71941.93897
1625083200,56034.8902,93891.27149,80167.18253,94812.61725,54533.62002,55673.16594,98869.76446,60483.03956,77378.46006,55713.50627,62392.74077
1625169600,46771.22161,104142.6118,111647.458,90905.11344,57410.89134,50390.8802,92610.43558,59965.07841,73452.10796,61325.92629,67136.93975
1625256000,50274.19164,102215.277,106453.5904,83072.20047,66173.61063,55568.57268,95617.36424,60643.68868,81431.05668,59379.99924,63334.39419
1625342400,48664.84626,108803.5354,120849.1092,74276.03181,58202.11882,60907.50532,91255.46835,64876.00842,94182.79093,55488.78382,64968.45626
1625428800,50221.09986,110875.817,116661.6745,77765.61606,66017.0872,44554.78354,95488.62584,68934.22609,90509.75608,55206.8959,73556.45811
1625515200,48280.25789,95384.11065,102206.1141,88689.55994,68628.79457,63566.6598,92751.13033,57481.67784,78275.23747,55669.52024,73841.26787
1625601600,45763.20859,91140.04992,95674.87425,84850.47082,57691.55324,35635.29053,82247.31072,45260.29014,76306.92673,51049.0411,49829.73708
1625688000,43935.18491,89729.91109,120268.3227,73969.76643,75706.0076,40440.41084,88552.86275,62199.76163,74506.44609,47315.95107,54001.27768
1625774400,53009.95389,97287.10422,97799.38714,91923.1142,56924.66694,36778.46047,99043.07392,55282.57879,86677.41527,57501.80076,77856.18767
1625860800,50628.05094,92395.45522,93964.84574,91395.48555,55040.10229,42292.79375,98006.39229,65995.95284,76488.61398,59226.54866,65285.89973
1626120000,52015.09059,104748.5773,89670.41793,91788.54219,59182.73432,57364.35442,95710.73234,61495.29418,84878.51037,55511.21811,57782.61538
1626206400,55562.29861,101079.5494,97394.78393,98317.56041,75603.85266,47343.24372,96700.17691,69259.43406,81552.14923,59424.39213,53943.53895
1626292800,57575.35912,100331.7664,83930.08116,102574.2293,70561.11914,54815.95743,96211.29132,72183.73821,76339.36715,57898.39481,64210.71797
1626379200,53903.36922,101959.7713,88695.87901,97087.10144,67190.04836,39233.00767,102518.2444,57730.50786,75721.5538,57263.60209,63618.487
1626465600,54296.39859,104417.7521,79716.13649,93231.21694,65269.89478,41433.31488,98593.73328,54231.39684,75882.44515,62797.45607,65235.23098
1626724800,56140.25282,102311.0536,87574.43803,93643.24563,71969.31404,49841.55987,99149.92851,68273.46193,76081.42545,56897.04863,62618.31474
1627070400,53657.8107,107435.5993,73000.23858,88514.04656,79360.99205,40676.0566,93569.57365,60046.4802,60963.89593,57039.69022,61742.24756
1627243200,40959.85544,108654.8535,74613.39322,79169.05573,77655.0601,45841.39828,92816.17112,75874.84578,59140.82711,51002.5118,69169.40584
1627416000,52670.07058,116194.2759,97537.04327,91726.81176,81841.33732,40258.07355,96938.56507,71319.01892,72045.0952,60840.19131,50530.25565
1627502400,46407.28819,101943.8389,70804.33552,82937.94396,79836.06383,35622.79096,92213.17265,61446.2709,57585.14098,57471.42375,49868.29004
1627588800,48329.05372,106183.4954,85395.3879,92438.13238,77283.43166,42721.46639,91220.2398,57248.36505,58573.26211,58964.14361,55655.75212
1627761600,54114.28752,104523.967,97608.88845,84206.34413,76690.01172,46025.68463,94384.88335,66010.89862,72253.99599,56977.95701,71392.80018
1627848000,47131.65004,100189.2053,81353.50067,79157.87339,68963.90015,44839.94904,92749.9675,69277.16107,62890.8754,52192.74151,73565.35708
1628366400,52855.05724,110260.8228,91338.34539,79175.4834,65633.15939,50021.56425,97055.58966,81981.57637,62493.37213,57977.87785,64893.30686
1628452800,58460.07989,118351.9055,85381.18303,86154.77351,73643.82362,51866.12926,98706.49361,84803.53247,80088.28881,59198.41074,83037.98014
1628539200,56722.75216,113371.6644,65719.45687,86528.15372,68870.5747,53814.50565,96627.58397,82851.53568,78791.8659,57725.4717,76678.62375
1629144000,56904.18659,106043.3212,105209.9026,79431.85587,61653.84925,45585.46457,96958.38856,51898.43684,74124.53075,56071.03487,63462.07455
1629316800,62334.66922,112548.7391,94608.08249,84161.22837,64681.18147,43332.2096,102124.3958,59457.53616,75763.52339,63064.38751,72957.23198
1629576000,51477.06335,106868.962,82922.17891,86659.9426,63099.55186,42449.33006,96276.18484,65686.0387,65766.25187,51653.92403,67921.69432
1630458000,58705.92997,108117.4605,93546.22414,92053.60116,64987.38787,37745.76111,92735.92788,59499.99258,72293.61995,61022.93424,61279.94273
1630699200,61137.00571,99832.97483,90201.86351,92320.54089,73343.47269,63303.659,95854.80965,60703.81321,75190.71475,61684.83486,64174.4849
1630792800,60448.61798,113819.9568,88404.47424,92227.21853,74284.37888,69753.88679,94251.25801,66989.69322,79682.70313,64534.29354,77439.23312
1647892800,38035.11817,83813.27925,77395.48796,69658.43733,89556.49958,43228.70268,78188.46232,46804.2465,61288.68452,52460.07596,43217.98314
1647979200,39143.48942,87676.29268,62989.76246,79203.96581,69364.43131,51996.86404,85473.61159,54635.83436,63588.89697,54843.73983,41812.94181
1648065600,31815.41716,61834.81908,71649.73684,46288.86164,60167.82096,36679.87677,66679.73649,36740.10739,43103.4701,39943.36977,31040.33389
1648152000,150871.5714,64512.98003,61795.27523,54115.04111,55979.74763,49998.54469,68109.14817,43749.7583,45064.30439,45815.41022,32362.18107
1648238400,157185.1082,69877.10357,60020.43562,61402.6796,70394.199,25010.78848,74595.69193,39704.8397,52879.5741,45620.17436,28650.17384
1648324800,145953.0428,75615.70877,50748.35841,57630.11071,65668.94112,37709.60997,68230.52278,37882.19048,48717.44266,43282.47756,28476.25945
1648411200,150018.9536,86811.74352,70748.05838,54170.66786,70043.46929,45289.68512,71655.31163,43638.2576,37350.84128,42926.63147,34039.69921
1648497600,120436.8761,61191.18015,58086.08081,49603.97182,55486.48161,38893.41082,58611.72917,28893.16413,44485.47527,37770.34282,32172.97424
1648584000,89080.12275,61692.02707,68023.13492,50196.82609,69726.14083,42933.94213,55882.12518,31976.32551,52480.4983,35469.33912,34438.5493
1648670400,105279.1315,68085.77227,60176.60533,61281.76397,71499.33594,41433.27282,64860.42075,47462.58249,47890.73363,42401.67975,31314.135
